"","ASV_ID","portal_id","perc_id","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","eval","bit_score"
"5683",4580,"Ascra1",96.97,165,3,2,1,164,300,463,4.46e-76,276
"5686",4591,"Hyafin1",90.647,139,11,2,1,139,417,553,2.61e-48,183
"5687",4601,"Hyafin1",88.194,144,10,6,1,142,417,555,9.52e-43,165
"5688",4603,"Rhyag1",82.278,158,23,5,1,154,486,642,9.52e-33,132
"5689",4604,"Melbi2",92.258,155,11,1,1,155,322,475,7.16e-59,219
"5691",4634,"Melbi2",92.754,138,9,1,1,137,322,459,9.12e-53,198
"5694",4645,"Melbi2",87.742,155,18,1,1,155,322,475,3.38e-47,180
"5696",4651,"Frien1",84.277,159,22,3,1,156,302,460,7.41e-39,152
"5697",4652,"Melbi2",94.483,145,7,1,1,144,322,466,5.45e-60,222
"5698",4654,"Pgra17411_1",94.937,158,6,2,1,157,337,493,3.55e-67,246
"5837",4701,"Melbi2",93.151,146,9,1,1,146,322,466,3.28e-57,213
"5838",4706,"Hyafin1",95.484,155,4,1,1,155,417,568,1.18e-66,244
"5840",4707,"Theglo1",82.119,151,21,4,1,147,323,471,4.49e-31,126
"5841",4717,"Truan1",80.745,161,29,1,1,161,355,513,1.7e-30,124
"5842",4723,"Claim1",83.163,196,22,9,1,193,363,550,9.34e-44,169
"5844",4725,"Metbr1",99.435,177,0,1,1,177,298,473,2.37e-89,320
"5845",4725,"Metgui1",99.435,177,0,1,1,177,298,473,2.37e-89,320
"5847",4736,"Metma1",81.72,186,23,10,9,192,331,507,1.56e-36,145
"5850",4740,"Extant1",84.416,154,21,3,1,153,305,456,9.38e-38,148
"5851",4744,"Hyafin1",96.104,154,4,1,1,154,417,568,2.52e-68,250
"5853",4746,"Horwer1",85.811,148,18,3,1,147,311,456,2.08e-39,154
"5854",4760,"Melbi2",91.558,154,12,1,1,153,322,475,1.18e-56,211
"5855",4779,"Ocuya1",84,150,18,6,1,146,426,573,5.73e-35,139
"5856",4788,"Ilyrob1",80.541,185,19,11,1,181,389,560,5.31e-31,126
"5857",4793,"Apibac1",80,165,25,8,1,161,314,474,1.01e-27,115
"5858",4795,"Ascra1",93.333,165,9,2,1,164,300,463,4.53e-66,243
"5861",4805,"Melbi2",91.026,156,12,2,1,156,322,475,4.34e-56,209
"5863",4822,"Melbi2",94.156,154,8,1,1,153,322,475,2.52e-63,233
"5865",4840,"Melbi2",86.331,139,15,4,1,137,322,458,9.38e-38,148
"5866",4841,"Plucer1",92.268,194,13,1,1,192,440,633,1.91e-75,274
"5867",4884,"Dalver1",89.773,176,14,4,1,174,367,540,6.3e-60,222
"5868",4888,"Melbi2",90.909,154,14,0,1,154,322,475,1.54e-55,207
"5871",4907,"Theglo1",84.906,159,20,4,1,156,323,480,1.59e-40,158
"5873",4909,"Metma1",81.356,177,20,10,9,181,331,498,1.22e-32,132
"5876",4930,"Amore1",92.053,151,10,2,1,150,422,571,1.15e-56,211
"5877",4933,"Trichl1",97.283,184,4,1,1,184,376,558,1.39e-86,311
"5935",4947,"Hyafin1",88.489,139,14,2,1,137,417,555,2.51e-43,167
"5936",4959,"Hyafin1",85.897,156,17,5,1,155,417,568,1.22e-41,161
"5938",4970,"Hyafin1",86.62,142,16,3,1,142,417,555,2.08e-39,154
"5940",4977,"Amore1",78.472,144,19,9,1,140,422,557,2.74e-18,84.2
"5941",4979,"Amore1",91.503,153,8,5,1,151,422,571,5.41e-55,206
"5942",4986,"Didma1",80.667,150,22,7,1,146,299,445,4.72e-26,110
"5943",5003,"Melbi2",83.871,155,18,6,4,154,324,475,1.58e-35,141
"5946",5004,"Hyafin1",90.647,139,12,1,1,138,417,555,2.55e-48,183
"5947",5007,"Sodal1",78.307,189,22,10,1,173,283,468,2.49e-24,104
"5948",5017,"Hyafin1",95.425,153,6,1,1,153,417,568,4.18e-66,243
"5950",5019,"Melbi2",92.414,145,9,2,1,143,322,466,5.45e-55,206
"5952",5028,"Melbi2",91.489,141,10,2,1,140,322,461,4.34e-51,193
"5953",5037,"Clasph1",96.855,159,5,0,1,159,321,479,2.59e-73,267
"5955",5051,"Melbi2",93.631,157,7,2,1,157,322,475,9.33e-63,231
"5957",5054,"Nemabo1",88.372,172,14,4,1,166,444,615,7.79e-54,202
"5958",5055,"Fusavent1",84.393,173,17,9,1,173,337,499,1.48e-41,161
"5960",5056,"Melbi2",90,150,12,2,1,147,322,471,1.54e-50,191
"5962",5059,"Claim1",84.974,193,23,5,1,192,363,550,1.98e-50,191
"5964",5071,"Melbi2",87.821,156,15,4,1,154,322,475,3.35e-47,180
"5967",5073,"Melbi2",88.608,158,12,6,1,156,322,475,2.03e-49,187
"5970",5091,"Verda1",86.127,173,17,7,1,171,323,490,3.97e-47,180
"5971",5091,"Verdah1",86.127,173,17,7,1,171,323,490,3.97e-47,180
"5973",5095,"NsAZ0576_1",91.429,175,13,2,1,175,294,466,6.29e-65,239
"5974",5095,"NsCB679_1",91.429,175,13,2,1,175,294,466,6.29e-65,239
"5975",5095,"NsAK0226_1",91.429,175,13,2,1,175,294,466,6.29e-65,239
"5976",5112,"Flaful1",88.889,153,12,5,1,150,342,492,2.82e-48,183
"5977",5114,"CocheC4_6",86.667,165,15,5,1,162,465,625,5.01e-46,176
"5978",5114,"ChetHm338_1",86.667,165,15,5,1,162,465,625,5.01e-46,176
"5979",5114,"ChetHAW225_4",86.667,165,15,5,1,162,465,625,5.01e-46,176
"5980",5114,"ChetPR9b_4",86.667,165,15,5,1,162,465,625,5.01e-46,176
"5981",5114,"ChetPR1x412_2",86.667,165,15,5,1,162,465,625,5.01e-46,176
"5982",5131,"Claim1",85.938,192,16,11,1,185,363,550,1.47e-51,195
"5985",5136,"Melbi2",90.26,154,14,1,1,153,322,475,2.55e-53,200
"5988",5138,"Diaam1",92.121,165,11,2,1,163,304,468,1.01e-62,231
"5990",5139,"Claim1",77.32,194,27,11,1,183,363,550,1.17e-22,99
"5991",5152,"PleosDSM11191_1",95.238,210,7,2,1,208,416,624,4.39e-92,329
"5992",5152,"PleosPC9_1",95.238,210,7,2,1,208,416,624,4.39e-92,329
"5993",5159,"Psever1",86.713,143,15,4,1,141,339,479,5.73e-40,156
"5994",5170,"Melbi2",80.132,151,22,7,1,147,322,468,5.94e-25,106
"5995",5190,"Pencit1",98.246,171,2,1,1,171,338,507,9.98e-83,298
"6117",5204,"Lacpse1",89.677,155,6,3,1,145,391,545,1.12e-51,195
"6119",5223,"Hyafin1",94.964,139,7,0,1,139,417,555,7.05e-59,219
"6120",5226,"Melbi2",89.172,157,13,4,1,156,322,475,4.37e-51,193
"6122",5232,"Melbi2",86.076,158,16,6,1,156,322,475,9.52e-43,165
"6124",5251,"Claim1",83.077,195,19,11,1,188,363,550,1.17e-42,165
"6125",5255,"Melbi2",91.837,147,7,5,1,144,322,466,2.55e-53,200
"6127",5269,"Exoxe1",90.533,169,10,5,1,167,351,515,8.72e-59,219
"6129",5272,"Claim1",83.505,194,19,10,1,187,363,550,9.02e-44,169
"6130",5276,"Melbi2",89.933,149,9,5,1,147,322,466,2.03e-49,187
"6131",5278,"Melbi2",89.333,150,9,6,1,148,322,466,9.39e-48,182
"6133",5280,"Melbi2",92.857,140,9,1,1,139,322,461,7.15e-54,202
"6134",5306,"Amore1",82.857,140,17,5,1,137,422,557,7.36e-29,119
"6135",5312,"Amore1",86.093,151,19,2,1,150,422,571,1.18e-41,161
"6136",5314,"Extant1",78.71,155,25,6,1,150,305,456,3.37e-22,97.1
"6137",5319,"Tappo1",79.621,211,25,15,14,210,387,593,1.04e-33,135
"6138",5320,"Melbi2",89.241,158,10,6,1,155,322,475,1.56e-50,191
"6140",5328,"Claim1",85.204,196,15,11,1,190,363,550,7.04e-50,189
"6141",5330,"Exoalc1",84.239,184,19,9,1,176,362,543,2.57e-44,171
"6142",5330,"Exoalc1_J33",84.239,184,19,9,1,176,362,543,2.57e-44,171
"6144",5344,"Tripra1",80.114,176,22,12,1,170,385,553,8.28e-29,119
"6145",5346,"Melbi2",92.806,139,8,2,1,138,322,459,2.55e-53,200
"6146",5378,"Hyafin1",83.974,156,20,5,1,155,417,568,1.23e-36,145
"6148",5381,"Acema1",90.196,153,15,0,1,153,431,583,2.55e-53,200
"6149",5384,"Ocuya1",84.277,159,17,8,1,153,426,582,9.38e-38,148
"6150",5385,"Melbi2",91.558,154,9,4,4,155,324,475,4.31e-56,209
"6152",5386,"Acema1",94.161,137,8,0,1,137,431,567,4.12e-56,209
"6153",5388,"Hyafin1",90.714,140,11,2,1,139,417,555,7.15e-49,185
"6154",5398,"Acema1",93.548,155,6,4,1,153,431,583,1.17e-61,228
"6155",5401,"Sarstr1",81.921,177,24,8,1,172,350,523,5.27e-36,143
"6156",5401,"Acrst1",81.921,177,24,8,1,172,350,523,5.27e-36,143
"6157",5408,"Melbi2",91.613,155,12,1,1,155,322,475,3.33e-57,213
"6159",5415,"Colch1",75.74,169,21,17,1,153,348,512,2.7e-13,67.6
"6160",5437,"Bimnz1",88.415,164,17,2,1,162,366,529,3.52e-52,196
"6162",5439,"HyprubER1909_1",100,165,0,0,1,165,371,535,5.89e-85,305
"6163",5439,"Hyprub1",100,165,0,0,1,165,371,535,5.89e-85,305
"6164",5452,"Melbi2",87.179,156,15,5,1,153,322,475,5.57e-45,172
"6167",5469,"Melbi2",90.385,156,10,5,1,153,322,475,2.55e-53,200
"6168",5479,"Hyafin1",85.106,141,18,3,1,140,417,555,1.59e-35,141
"6170",5484,"Amore1",80.272,147,21,8,1,145,422,562,2.09e-24,104
"6171",5487,"MoscN6426_1",81.148,122,8,8,1,112,307,423,1.89e-18,84.2
"6186",5495,"Debfa1",85.096,208,15,14,1,197,382,584,1.22e-52,198
"6187",5495,"Debfab1",85.096,208,15,14,1,197,382,584,1.22e-52,198
"6188",5495,"Debsub1",85.096,208,15,14,1,197,406,608,1.22e-52,198
"6198",5502,"Pengl1",95.349,172,3,2,1,171,337,504,7.82e-74,268
"6270",5536,"Melbi2",90.278,144,8,5,1,142,322,461,2.65e-48,183
"6271",5541,"Hyafin1",83.439,157,16,10,1,152,417,568,2.02e-34,137
"6272",5542,"Melbi2",79.245,159,24,8,1,155,322,475,7.52e-24,102
"6274",5543,"Rhyag1",92.405,158,10,2,1,157,486,642,1.56e-60,224
"6276",5544,"Melbi2",89.308,159,9,7,1,156,322,475,4.37e-51,193
"6278",5566,"AurpulNBB1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"6279",5566,"Aurpu_var_pul1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"6280",5566,"Aurpu1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"6281",5579,"Horwer1",82.353,153,18,9,1,150,311,457,1.65e-30,124
"6282",5589,"Melbi2",91.724,145,9,3,12,155,333,475,9.32e-53,198
"6284",5591,"Pbil18278_1",94.253,174,8,2,1,172,333,506,1.02e-72,265
"6285",5591,"Penbi1",94.253,174,8,2,1,172,333,506,1.02e-72,265
"6368",5594,"Tribre1",95.429,175,8,0,1,175,350,524,3.71e-77,279
"6369",5594,"Tribrev1",95.429,175,8,0,1,175,350,524,3.71e-77,279
"6426",5595,"Melbi2",91.367,139,10,2,1,139,322,458,5.61e-50,189
"6427",5621,"Amore1",86.232,138,16,3,1,137,422,557,3.37e-37,147
"6428",5623,"HyprubER1909_1",79.012,162,20,10,1,158,371,522,1.11e-22,99
"6429",5623,"Hyprub1",79.012,162,20,10,1,158,371,522,1.11e-22,99
"6430",5626,"Psever1",86.335,161,14,7,1,155,339,497,7.31e-44,169
"6433",5648,"Melbi2",88.961,154,14,3,1,151,322,475,1.96e-49,187
"6436",5651,"Melbi2",92.308,156,9,3,1,155,322,475,7.16e-59,219
"6438",5665,"Extant1",79.221,154,26,6,1,150,305,456,7.24e-24,102
"6439",5668,"MogaNVP60_1",90.517,116,7,3,1,116,457,568,1.92e-38,150
"6440",5668,"Morgam1",90.517,116,7,3,1,116,457,568,1.92e-38,150
"6441",5668,"MogaAD045_1",90.517,116,7,3,1,116,457,568,1.92e-38,150
"6444",5670,"Melbi2",88.961,154,13,4,1,150,322,475,1.94e-49,187
"6445",5681,"Hyafin1",84.507,142,17,5,1,140,417,555,7.36e-34,135
"6446",5705,"Claim1",84.896,192,19,9,1,186,363,550,8.9e-49,185
"6448",5724,"Melbi2",84.472,161,16,8,1,159,322,475,2.72e-38,150
"6449",5727,"Didma1",78.443,167,28,8,1,162,299,462,7.9e-24,102
"6450",5734,"Cybja1",100,186,0,0,1,186,303,488,1.39e-96,344
"6451",5741,"Melbi2",84.906,159,17,6,1,157,322,475,2.08e-39,154
"6453",5759,"Melbi2",89.032,155,15,2,1,154,322,475,1.55e-50,191
"6455",5771,"Purli1",87.64,178,12,9,1,176,374,543,1.08e-52,198
"6458",5775,"Melbi2",87.662,154,16,3,1,151,322,475,4.24e-46,176
"6460",5779,"Melbi2",91.304,138,10,2,1,137,322,458,1.99e-49,187
"6462",5784,"Melbi2",87.261,157,15,5,1,155,322,475,1.57e-45,174
"6463",5785,"Psever1",84.768,151,18,5,1,148,339,487,3.45e-37,147
"6464",5792,"Exoxe1",89.412,170,11,6,1,168,351,515,1.88e-55,207
"6466",5801,"Melbi2",88.732,142,12,4,1,140,322,461,2.03e-44,171
"6467",5803,"Melbi2",90.323,155,12,3,1,153,322,475,2.55e-53,200
"6469",5804,"Psever1",91.824,159,10,3,1,156,339,497,7.21e-59,219
"6470",5807,"Melbi2",90.647,139,10,3,1,137,322,459,9.18e-48,182
"6471",5817,"Amore1",81.818,143,19,7,1,141,422,559,3.47e-27,113
"6472",5818,"Dipgro1",92.308,182,0,1,1,168,376,557,3.59e-67,246
"6473",5827,"Claim1",82,200,22,9,1,198,363,550,2.08e-40,158
"6475",5833,"Extant1",86.452,155,13,8,1,150,305,456,3.28e-42,163
"6476",5848,"Plucer1",92.821,195,12,2,1,194,440,633,1.16e-77,281
"6477",5863,"Pilidi1",84.118,170,18,8,1,164,368,534,6.31e-40,156
"6478",5865,"Claim1",85.938,192,17,10,1,186,363,550,4.11e-52,196
"6479",5884,"Melbi2",93.793,145,8,1,1,144,322,466,2.5e-58,217
"6481",5892,"Chale1",87.273,165,15,5,1,161,462,624,2.72e-48,183
"6486",5893,"Flaful1",83.66,153,20,5,1,150,342,492,6.15e-35,139
"6487",5924,"Cucbe1",77.193,171,24,11,2,163,312,476,8.01e-19,86.1
"6488",5926,"Acema1",85.161,155,19,4,1,153,431,583,5.61e-40,156
"6489",5931,"Aspten1",100,174,0,0,1,174,303,476,6.04e-90,322
"6490",5931,"Aspjen1",100,174,0,0,1,174,320,493,6.04e-90,322
"6589",5934,"Hyafin1",90.345,145,13,1,1,144,417,561,5.57e-50,189
"6590",5936,"Melbi2",86.538,156,16,5,1,153,322,475,2.59e-43,167
"6604",5942,"Pcas15300_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"6605",5942,"Pbif18567_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"6606",5942,"Pbif18543_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"6702",5946,"Mytre1",86.286,175,14,10,1,167,430,602,1.02e-47,182
"6703",5947,"Claim1",82.653,196,21,9,1,191,363,550,1.54e-41,161
"6705",5955,"Melbi2",91.026,156,10,4,1,154,322,475,1.54e-55,207
"6707",5965,"Ocuya1",83.019,159,20,7,1,154,426,582,2.05e-34,137
"6708",5972,"Melbi2",87.821,156,14,4,1,153,322,475,1.2e-46,178
"6710",5974,"Acema1",90.26,154,13,2,1,153,431,583,2.55e-53,200
"6711",5977,"Colfa1",76.786,168,21,14,1,154,341,504,1.26e-16,78.7
"6712",6007,"Tricae1",82.941,170,18,10,1,167,364,525,5.37e-36,143
"6713",6008,"Extant1",75.484,155,30,7,1,150,305,456,7.35e-14,69.4
"6714",6012,"Aspres1",91.525,177,7,4,1,177,346,514,2.58e-64,237
"6722",6019,"Melbi2",89.726,146,14,1,1,146,322,466,7.15e-49,185
"6725",6032,"Dacma1",88.235,170,12,6,1,168,291,454,3.82e-52,196
"6728",6034,"Dipgro1",98.352,182,3,0,1,182,376,557,2.28e-89,320
"6729",6053,"Melbi2",90.968,155,13,1,1,155,322,475,1.55e-55,207
"6730",6080,"Wican1",88.442,199,19,4,1,196,332,529,7.14e-65,239
"6731",6084,"Paront1",95.858,169,5,2,1,168,324,491,5.93e-75,272
"6734",6101,"Amore1",81.507,146,19,8,1,144,422,561,3.45e-27,113
"6735",6109,"MogaNVP60_1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"6736",6109,"Morgam1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"6737",6109,"MogaAD045_1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"6742",6113,"Purli1",93.631,157,7,3,1,154,374,530,9.93e-63,231
"6744",6132,"Claim1",86.458,192,14,10,1,184,363,550,3.14e-53,200
"6745",6143,"Melbi2",91.096,146,11,2,1,145,322,466,3.28e-52,196
"6747",6152,"Ocuya1",81.875,160,20,8,1,154,426,582,4.43e-31,126
"6748",6168,"Darbet1",84.667,150,19,4,1,149,379,525,3.65e-37,147
"6751",6185,"Melbi2",90.604,149,8,6,1,147,322,466,4.31e-51,193
"6757",6194,"Tripar1",90.909,165,11,4,1,164,411,572,8.36e-59,219
"6758",6194,"TrireRUTC30_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"6759",6194,"TrireMAT12_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"6760",6194,"TrireMAT11_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"6761",6194,"Trici4",90.909,165,11,4,1,164,428,589,8.36e-59,219
"6798",6200,"Melbi2",95.683,139,6,0,1,139,322,460,1.48e-60,224
"6800",6208,"Melbi2",92.903,155,8,3,1,153,322,475,5.45e-60,222
"6802",6210,"Trigam1",98.857,175,1,1,1,174,340,514,1.36e-86,311
"6803",6210,"Trikon1",98.857,175,1,1,1,174,337,511,1.36e-86,311
"6860",6220,"Amore1",82.166,157,21,6,1,157,422,571,1.26e-31,128
"6861",6226,"Psever1",80.519,154,22,8,1,150,339,488,1.27e-26,111
"6862",6230,"Extant1",79.355,155,26,5,1,152,305,456,2.04e-24,104
"6863",6249,"Claim1",88.482,191,12,9,1,184,363,550,6.7e-60,222
"6864",6262,"Nemabo1",83.333,174,18,8,1,165,444,615,2.84e-38,150
"6865",6271,"Melbi2",87.898,157,13,6,1,154,322,475,3.35e-47,180
"6867",6281,"Aspchr1",82.32,181,20,9,1,176,331,504,3.95e-37,147
"6869",6283,"Melbi2",92.308,143,9,2,1,142,322,463,7.05e-54,202
"6870",6288,"Cucbe1",89.82,167,14,3,1,165,311,476,1.28e-56,211
"6871",6289,"Xylbam139988_1",89.82,167,13,3,1,163,364,530,1.27e-56,211
"6875",6296,"Hyafin1",87.943,141,14,3,1,140,417,555,3.33e-42,163
"6877",6304,"Amore1",84.076,157,15,7,1,154,422,571,4.4e-36,143
"6878",6317,"Melbi2",92.806,139,8,2,1,139,322,458,2.59e-53,200
"6879",6332,"Hyafin1",83.803,142,19,4,1,141,417,555,9.45e-33,132
"6881",6339,"Amore1",90.511,137,11,2,1,136,422,557,3.25e-47,180
"6882",6342,"Theglo1",81.25,160,21,9,1,153,323,480,2.05e-29,121
"6883",6346,"Paront1",92.262,168,11,2,1,166,324,491,2.13e-64,237
"6885",6376,"Melbi2",90.968,155,12,2,1,154,322,475,1.54e-55,207
"6886",6389,"Hyafin1",87.097,155,14,5,1,152,417,568,1.99e-44,171
"6888",6391,"Dacma1",89.634,164,16,1,1,163,291,454,1.7e-55,207
"6893",6433,"Parsa1",87.805,123,7,6,1,115,361,483,1.48e-34,137
"6894",6436,"Clasph1",87.5,152,15,4,1,150,321,470,5.98e-45,172
"6895",6449,"Melbi2",90.323,155,13,2,1,154,322,475,7.15e-54,202
"6897",6461,"Daral1",89.262,149,15,1,1,149,380,527,7.73e-49,185
"6898",6461,"Daralp1",89.262,149,15,1,1,149,380,527,7.73e-49,185
"6902",6467,"Melbi2",87.261,157,13,7,1,153,322,475,5.57e-45,172
"6906",6469,"Melbi2",92.357,157,7,5,1,155,322,475,7.16e-59,219
"6908",6478,"Pengl1",95.238,168,8,0,1,168,337,504,2.76e-73,267
"6969",6482,"Hyafin1",87.586,145,15,3,1,144,417,559,9.32e-43,165
"6971",6486,"Melbi2",90.968,155,12,2,1,154,322,475,1.54e-55,207
"6972",6488,"Darbet1",90.968,155,11,3,1,154,379,531,5.98e-55,206
"6975",6489,"Melbi2",91.026,156,11,3,1,155,322,475,1.55e-55,207
"6977",6495,"Melbi2",87.821,156,15,4,1,154,322,475,3.35e-47,180
"6979",6514,"Phiglo1",90.123,162,16,0,1,162,298,459,1.26e-56,211
"6980",6537,"Didma1",89.157,166,14,4,1,164,299,462,2.14e-54,204
"6981",6540,"Thecr1",82.222,180,20,10,1,171,414,590,1.38e-36,145
"7006",6573,"Hyafin1",87.662,154,15,4,1,152,417,568,4.27e-46,176
"7007",6589,"Hyafin1",87.097,155,15,4,1,153,417,568,2e-44,171
"7008",6591,"Hyafin1",83.544,158,19,6,1,157,417,568,1.62e-35,141
"7010",6600,"Bimnz1",87.879,165,17,3,1,163,366,529,1.65e-50,191
"7011",6601,"Exoxe1",88.889,171,11,5,1,169,351,515,2.47e-54,204
"7013",6608,"Melbi2",93.548,155,8,2,1,154,322,475,3.28e-62,230
"7015",6610,"Theglo1",84.768,151,18,5,1,148,323,471,3.47e-37,147
"7016",6613,"Melbi2",86.538,156,16,5,1,153,322,475,2.59e-43,167
"7018",6634,"Triveli1",98.83,171,2,0,1,171,367,537,6.27e-85,305
"7019",6634,"Trivel1",98.83,171,2,0,1,171,367,537,6.27e-85,305
"7075",6644,"Parchr1",96.667,150,5,0,1,150,353,502,2.44e-68,250
"7076",6644,"Parch1",96.667,150,5,0,1,150,353,502,2.44e-68,250
"7077",6645,"Fusavent1",86.034,179,15,8,1,171,337,513,2.92e-48,183
"7079",6654,"Ocuya1",84.615,143,17,5,1,140,426,566,2.03e-34,137
"7080",6665,"Pilidi1",87.059,170,14,6,1,165,368,534,8.11e-49,185
"7083",6667,"Acema1",81.529,157,22,6,1,154,431,583,5.73e-30,122
"7084",6680,"Theglo1",77.922,154,26,7,1,149,323,473,1.66e-20,91.6
"7085",6689,"Extant1",78.621,145,17,12,1,137,305,443,2.64e-18,84.2
"7086",6728,"Exoalc1",80.288,208,29,8,1,202,362,563,4.6e-37,147
"7087",6728,"Exoalc1_J33",80.288,208,29,8,1,202,362,563,4.6e-37,147
"7088",6752,"Horwer1",83.803,142,18,5,1,139,311,450,3.4e-32,130
"7089",6754,"Flaful1",80.625,160,20,9,1,152,342,498,3.73e-27,113
"7090",6758,"Melbi2",88.158,152,15,3,4,152,324,475,1.19e-46,178
"7092",6777,"Melbi2",88.652,141,13,3,1,140,322,460,7.31e-44,169
"7093",6782,"Amore1",86.928,153,15,5,1,151,422,571,2.55e-43,167
"7094",6798,"Ocuya1",85.235,149,14,8,1,143,426,572,3.3e-37,147
"7095",6832,"Parchr1",88.889,162,6,5,1,162,353,502,5.9e-50,189
"7096",6832,"Parch1",88.889,162,6,5,1,162,353,502,5.9e-50,189
"7097",6837,"Exoxe1",81.152,191,25,9,1,189,352,533,5.53e-36,143
"7098",6847,"Altro1",96.471,170,3,1,1,170,375,541,1.29e-76,278
"7105",6912,"Amore1",81.379,145,21,6,1,143,422,562,3.4e-27,113
"7106",6924,"Apibac1",81.325,166,22,9,1,162,314,474,4.69e-31,126
"7108",6932,"Dacma1",87.647,170,13,5,1,168,291,454,1.76e-50,191
"7112",6941,"Melbi2",88.158,152,14,4,4,151,324,475,1.18e-46,178
"7114",6951,"MoscN6426_1",84.247,146,15,4,1,138,307,452,6.56e-34,135
"7116",6960,"Rhoglu91_1",79.638,221,34,10,1,214,335,551,1.36e-37,148
"7117",6960,"Rhoglu1",79.638,221,34,10,1,214,335,551,1.36e-37,148
"7118",6961,"Tricer1",98.315,178,3,0,1,178,363,540,3.73e-87,313
"7119",6961,"Trispi1_2",98.315,178,1,2,1,178,405,580,1.34e-86,311
"7177",6982,"Talis1",94.022,184,7,3,1,181,367,549,4.98e-76,276
"7178",6997,"Fusso1",83.14,172,18,7,1,164,359,527,3.92e-37,147
"7179",7013,"Phcapit2",92.994,157,10,1,1,156,415,571,1.33e-61,228
"7180",7013,"Phcapi1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"7181",7013,"Pcapi1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"7182",7013,"Phycap1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"7183",7013,"Phcap1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"7184",7013,"Phycapi2",92.994,157,10,1,1,156,415,571,1.33e-61,228
"7194",7013,"Phycit1",92.994,157,7,3,1,154,432,587,4.78e-61,226
"7195",7013,"Pcitr2",92.994,157,7,3,1,154,432,587,4.78e-61,226
"7196",7013,"Pcitri2",92.994,157,7,3,1,154,432,587,4.78e-61,226
"7199",7017,"Acema1",91.558,154,12,1,1,154,431,583,1.19e-56,211
"7200",7020,"Melbi2",88.312,154,16,2,1,152,322,475,2.55e-48,183
"7202",7023,"CocheC4_6",83.529,170,15,7,1,168,465,623,4.17e-37,147
"7203",7023,"ChetHm338_1",83.529,170,15,7,1,168,465,623,4.17e-37,147
"7204",7023,"ChetHAW225_4",83.529,170,15,7,1,168,465,623,4.17e-37,147
"7205",7023,"ChetPR9b_4",83.529,170,15,7,1,168,465,623,4.17e-37,147
"7206",7023,"ChetPR1x412_2",83.529,170,15,7,1,168,465,623,4.17e-37,147
"7208",7025,"Paront1",94.048,168,7,3,1,166,324,490,7.67e-69,252
"7210",7033,"Melbi2",86.624,157,17,4,1,156,322,475,2.05e-44,171
"7213",7072,"Pfla17421_1",80.791,177,19,11,1,165,358,531,1.72e-30,124
"7214",7072,"Penfla1",80.791,177,19,11,1,165,358,531,1.72e-30,124
"7215",7072,"Pengri1",80.791,177,19,11,1,165,357,530,1.72e-30,124
"7216",7072,"Pchr4680_1",80.791,177,19,11,1,165,358,531,1.72e-30,124
"7236",7077,"Neobo1",92.135,178,8,4,1,176,349,522,3.79e-67,246
"7237",7090,"Hyafin1",96.403,139,5,0,1,139,417,555,3.21e-62,230
"7239",7092,"Debfa1",88.235,204,20,4,1,201,382,584,2.04e-65,241
"7240",7092,"Debfab1",88.235,204,20,4,1,201,382,584,2.04e-65,241
"7241",7092,"Debsub1",88.235,204,20,4,1,201,406,608,2.04e-65,241
"7254",7101,"Melbi2",82.39,159,21,6,1,157,322,475,9.73e-33,132
"7255",7104,"Melbi2",87.179,156,16,4,1,154,322,475,1.56e-45,174
"7257",7108,"Fusfoe1",100,159,0,0,1,159,310,468,1.19e-81,294
"7260",7124,"Rhyag1",86.792,159,14,7,1,154,486,642,2.02e-44,171
"7263",7150,"Claim1",85.714,196,14,9,1,191,364,550,1.52e-51,195
"7266",7166,"Chale1",86.713,143,15,4,1,141,462,602,5.77e-40,156
"7271",7177,"Ocuya1",84.568,162,12,12,1,154,426,582,9.45e-38,148
"7272",7179,"Fonnu1",86.275,204,17,10,1,197,366,565,1.56e-56,211
"7276",7181,"Clasph1",92.5,160,10,2,1,159,321,479,1.22e-61,228
"7277",7182,"Racan1",79.021,143,19,8,1,136,327,465,2.04e-19,87.9
"7278",7183,"Altro1",94.083,169,6,2,1,167,375,541,2.13e-69,254
"7284",7208,"Hyafin1",85.897,156,15,7,1,153,417,568,4.33e-41,159
"7286",7212,"Acema1",87.179,156,14,6,1,153,431,583,5.57e-45,172
"7287",7229,"CocheC4_6",85.276,163,17,6,1,158,465,625,1.37e-41,161
"7288",7229,"ChetHm338_1",85.276,163,17,6,1,158,465,625,1.37e-41,161
